Stock,PE,Marketcap,Beta,Sector
MGYR,26.03,69852000,-0.006783887948257044,Finance
MHD,-112.28,235002960,-0.022362304417169084,Miscellaneous
MHE,40.07,30775580,0.020288170110065916,Miscellaneous
MHF,,,0.01364837929245291,Miscellaneous
MHH,8.87,56215110,0.17747586723957703,Commercial Services
MHI,,,0.025401787213177564,Miscellaneous
MHK,13.28,9816666550,1.050652367151548,Consumer Durables
MHLA,,1210737780,0.026295770537729548,Finance
MHLD,-0.08,44850444,0.8052708456446093,Finance
MHN,29.47,412810320,0.0008812432086013591,Miscellaneous
MHNC,,,-0.16750237247722613,Finance
MHO,7.38,754839220,0.6825775783017027,Consumer Durables
MIC,26.32,3430618137,0.8322722494330633,Finance
MICR,-5.26,7323600,-0.012027948744988077,Health Technology
MICT,-1.14,12331200,-2.124957797616682,Electronic Technology
MIDD,22.55,7262482080,0.862261485239606,Producer Manufacturing
MIDU,,,2.813424609215952,Miscellaneous
MIDZ,,,-2.7400126644253806,Miscellaneous
MIE,,,0.9653068141984433,Miscellaneous
MIK,4.76,1440482310,1.0799761326449697,Retail Trade
MILN,,,1.06334049407848,Miscellaneous
MIME,-366.86,2785063000,1.674467591788485,Technology Services
MIN,,,-0.057871736838044203,Consumer Services
MINC,,,-0.0004191253145206644,Miscellaneous
MIND,-2.21,43749590,0.6561225782747078,Industrial Services
MINDP,,297885020,-0.07397138055013953,Industrial Services
MINI,-277.03,1379321910,1.1385195185104489,Finance
MINT,,,-0.005426814129478671,Miscellaneous
MIST,,506591100,3.349312452628572,Health Technology
MITK,-41.6,406439400,0.20646601885933424,Technology Services
MITO,,,-0.011309939300396789,Health Technology
MITT,58.29,504372780,0.34999771950751046,Finance
MIXT,24.25,,0.8504032358990747,Technology Services
MIY,,,0.017141985622415576,Miscellaneous
MJ,,,1.0589118417526018,Miscellaneous
MJCO,48.78,383239880,0.6588312875353389,Finance
MKC,31.41,20598372280,0.4620170563287971,Consumer Non-Durables
MKGI,-5.99,28055280,0.631720964976128,Commercial Services
MKL,28.62,14661114020,0.7562473057733426,Finance
MKSI,12.84,3884351220,1.5968895748743968,Electronic Technology
MKTX,61.33,11226920540,0.29312257603134934,Finance
MLAB,68.37,965762240,0.6276644311883434,Health Technology
MLCO,28.19,,1.421299403417907,Consumer Services
MLHR,14.78,2087273370,0.9835215606680843,Producer Manufacturing
MLI,15.93,1526070700,1.0620312908841696,Producer Manufacturing
MLM,27.09,13151829500,0.79871558504288,Non-Energy Minerals
MLN,,,-0.05673633585067826,Miscellaneous
MLND,,213908280,0.6095304923054377,Health Technology
MLNT,-0.14,25091400,1.6870074495974066,Health Technology
MLNX,40.75,6014626640,1.0038364314735826,Electronic Technology
MLP,455.75,199176000,0.8130022370142627,Finance
MLPA,,,0.8805878313565721,Miscellaneous
MLPB,,,0.4888686342021382,Miscellaneous
MLPC,,,0.48206427351493114,Miscellaneous
MLPE,,,0.4360918918531249,Miscellaneous
MLPG,,,0.5987827828460864,Miscellaneous
MLPI,,,0.8156808331135347,Miscellaneous
MLPO,,,0.4032512361073853,Miscellaneous
MLPQ,,,1.6625176582314893,Miscellaneous
MLPX,,,0.8856771231049244,Miscellaneous
MLPY,,,0.38738242566341713,Miscellaneous
MLPZ,,,1.0784474723602666,Miscellaneous
MLQD,,,-0.02109582937852787,Miscellaneous
MLR,8.62,302670000,0.6055087050269987,Producer Manufacturing
MLSS,-1.81,13716192,0.39211813873219564,Health Technology
MLTI,,,0.2164939601031775,Miscellaneous
MLVF,15.56,152698093,0.5115346852200737,Finance
MMAC,5.63,183051240,0.2849103397877824,Miscellaneous
MMC,29.05,48884486400,0.7426277707224685,Finance
MMD,23.02,569155300,0.022763462348667902,Miscellaneous
MMDM,31.56,208090080,0.006509894644471092,Finance
MMDMR,,,0.1094300856654036,Finance
MMDMU,,,-0.023042946753019888,Finance
MMDMW,,,-0.0903671582975038,Finance
MMI,13.82,1192495380,0.8663010607618973,Finance
MMIN,,,-0.02246634335543445,Miscellaneous
MMIT,,,-0.037347425755117895,Miscellaneous
MMLP,9.38,261797000,0.9454745201257507,Industrial Services
MMM,16.61,92084213250,1.0426664973228776,Producer Manufacturing
MMP,10.66,14046784500,0.6866560206122074,Industrial Services
MMS,20.32,4546533750,0.6522955762288587,Commercial Services
MMSI,64.51,2839908150,1.0138081007600779,Health Technology
MMT,,,0.1221177305564018,Miscellaneous
MMTM,,,0.9545610017012551,Miscellaneous
MMU,518.8,594357970,-0.046491028101616774,Miscellaneous
MMYT,-14.25,2461486491,1.4816867384622634,Consumer Services
MN,11.38,30822620,0.6601487975124652,Finance
MNA,,,0.1076972338711421,Miscellaneous
MNCL,,,0.08462308376557112,Finance
MNCLU,,,0.21046153846151913,Finance
MNCLW,,,,Finance
MNDO,7.7,42996380,0.06823074673031367,Technology Services
MNE,,,-0.003424547197937249,Miscellaneous
MNI,-0.22,18465695,0.10743102301801116,Consumer Services
MNK,-0.22,728343660,1.384007633327723,Health Technology
MNKD,-2.69,217828280,0.9685752755183298,Health Technology
MNLO,-2.71,161089280,1.1642646477219558,Health Technology
MNOV,-28.35,427165120,1.7255184834561828,Health Technology
MNP,,,-0.07191377362164025,Miscellaneous
MNR,110.23,1312994660,0.49045293061056067,Finance
MNRL,,1042406685,-0.7170619164165986,Miscellaneous
MNRO,33.53,2644618380,0.9374759567415102,Retail Trade
MNSB,16.52,135926700,0.13214050324479554,Finance
MNST,33.59,33625611360,0.8016505579200741,Consumer Non-Durables
MNTA,-5.58,1146845930,1.4000768555884702,Health Technology
MNTX,-10.56,117507510,1.4548337125210038,Producer Manufacturing
MO,15.23,91787335200,0.4894682696295678,Consumer Non-Durables
MOAT,,,0.884671286630041,Miscellaneous
MOBL,-12.97,607755980,1.2383240235086996,Technology Services
MOD,7.76,651829100,1.1566339467534106,Producer Manufacturing
MODN,-18.59,585325640,0.4627296522667159,Technology Services
MOFG,11.39,338339520,0.8654306024465589,Finance
MOGO,-5.3,80960400,0.5407089466958056,Finance
MOGU,,,-0.601737608098387,Retail Trade
MOH,11.2,8908178940,1.174139974672415,Health Services
MOM,,,0.05278994573466932,Miscellaneous
MOMO,16.6,,1.5792552640331063,Technology Services
MOO,,,0.9339068774119954,Miscellaneous
MOR,-43.21,,1.1123480663977094,Health Technology
MORL,,,0.7936360419470575,Miscellaneous
MORN,34.12,5973546240,0.8312490891784325,Commercial Services
MORT,,,0.3218991703178181,Miscellaneous
MOS,15.17,8282868360,1.2734350335043432,Process Industries
MOSC,,87543750,0.009934546849242807,Finance
MOSY,-0.34,8110132,2.0376297154590874,Electronic Technology
MOTI,,,0.7761351610765018,Miscellaneous
MOTS,,72718890,0.4102820264786267,Health Technology
MOV,10.65,593762333,0.7510483314793569,Consumer Durables
MOXC,-3.61,16840000,1.1639429527572738,Technology Services
MPA,,,0.005677745634046673,Miscellaneous
MPAA,76.25,333107390,1.2778818526538067,Consumer Durables
MPB,13.68,203088000,0.4833098903069881,Finance
MPC,8.88,30473801820,1.2765281884620983,Energy Minerals
MPLX,13.48,24291192420,0.9600492598227016,Industrial Services
MPO,6.98,136576350,0.8555793137168038,Energy Minerals
MPV,,,0.13427686377887316,Miscellaneous
MPVD,-16.55,203805730,0.4791807765214783,Non-Energy Minerals
MPW,6.59,7012858720,0.5558781959762927,Finance
MPWR,46.13,5013987650,1.570175526423069,Electronic Technology
MPX,16.91,472290000,0.7010252770698159,Consumer Durables
MQT,,,-0.028906227669736405,Miscellaneous
MQY,-51.82,443788400,-0.04299419822202479,Miscellaneous
MR,13.79,278168770,1.5792469038096701,Energy Minerals
MRAM,-5.6,117525520,0.8409469390720729,Electronic Technology
MRBK,13.63,108983070,-0.11195912377230116,Finance
MRC,26.43,1229391600,1.458565820578912,Distribution Services
MRCC,19.38,231846300,0.5499799455821183,Finance
MRCCL,,513782850,0.024326477504507716,Finance
MRCY,68.58,3743913240,1.3347988190053588,Electronic Technology
MREO,-1.68,,-1.9681195051170144,Health Technology
MRGR,,,0.07962504506190916,Miscellaneous
MRIN,-0.38,14181240,-1.0914349893774191,Technology Services
MRK,25.08,203937234400,0.6922228513367743,Health Technology
MRKR,-0.71,76430640,1.4141169399699465,Consumer Services
MRLN,11.5,275382700,0.5186874098498452,Finance
MRNA,,6836848580,-0.10217537266505244,Health Technology
MRNS,-4.61,226512050,1.6334912138431588,Health Technology
MRO,12.18,10755595400,1.6386408938377495,Energy Minerals
MRRL,,,0.8186989463226165,Miscellaneous
MRSN,-2.62,100603220,2.0410730705630677,Health Technology
MRTN,16.51,962228200,0.927073362557091,Transportation
MRTX,-23.29,2443626130,1.7509418878590708,Health Technology
MRUS,-10.52,324982000,0.3318700327801035,Health Technology
MRVL,-41.27,14697930000,1.4668576704368106,Electronic Technology
MS,8.61,68449938700,1.2001983810547334,Finance
MSA,33.37,3844912820,1.0308646987721393,Consumer Durables
MSB,8.34,381005090,0.8678684987029311,Non-Energy Minerals
MSBF,18.37,80505000,0.10270122287433321,Finance
MSBI,11.49,589543500,0.8993415573547963,Finance
MSC,-43.95,,0.03631032842427833,Consumer Services
MSCI,32.92,18630226790,1.2948000894290368,Commercial Services
MSD,,,0.19638731582890803,Miscellaneous
MSEX,28.2,974246880,0.5535564470326886,Utilities
MSFT,26.4,947737577600,1.4091771796823276,Technology Services
MSG,181.25,7028862560,0.810127056576271,Consumer Services
MSGN,8.38,1580632360,0.6575357032202773,Consumer Services
MSI,24.78,24709660700,0.9545833774909476,Electronic Technology
MSL,-5.17,188233420,0.8125794586747427,Finance
MSM,13.57,3898336790,0.9759905403245388,Distribution Services
MSN,-4.15,23357730,0.17264444281491526,Consumer Durables
MSON,-29.89,215765580,0.5219868939926227,Health Technology
MSTR,123.36,1360865490,0.8893167269095857,Technology Services
MSUS,,,0.5782272227121082,Miscellaneous
MSVB,,43301280,-0.006362550281900547,Finance
MT,3.5,,1.5970028010033455,Non-Energy Minerals
MTB,11.67,21808274510,0.6880802818646593,Finance
MTBC,-6.87,57734400,0.9094292523222071,Technology Services
MTBCP,,330770000,0.04058418255102337,Technology Services
MTC,,95533200,-0.876511904254342,Technology Services
MTCH,36.48,19299258847,1.2307383194336396,Technology Services
MTD,34.38,17934801270,1.1182107610120142,Health Technology
MTDR,9.75,1916871120,1.9087891195280786,Energy Minerals
MTEC,,14662500,0.06720886345563282,Finance
MTECU,-246.61,,-0.20655976957594727,Finance
MTECW,,,-0.20638546581038295,Finance
MTEM,-8.71,296358140,1.5674622796196351,Health Technology
MTEX,-13.99,40715000,0.335158101717908,Consumer Non-Durables
MTFB,-2.17,,0.4381596909053789,Health Technology
MTFBW,,,-0.13074183351283986,Health Technology
MTG,7.3,4823610300,1.187818635880689,Finance
MTH,9.71,1917026400,0.8814860376762308,Consumer Durables
MTL,1.47,,0.8871870770053805,Non-Energy Minerals
MTLS,246.15,,0.8189757170160263,Technology Services
MTN,31.7,8659037940,1.0916116579540696,Consumer Services
MTNB,-6.37,119971200,0.8476794083081411,Health Technology
MTOR,6.74,1683259200,1.1831034473811528,Producer Manufacturing
MTP,-0.22,,0.5520002504337583,Health Technology
MTR,9.6,21077203,0.4301867692946296,Energy Minerals
MTRN,45.98,1230459750,1.0233732696301994,Non-Energy Minerals
MTRX,1268.97,485206700,1.2782708127758553,Industrial Services
MTSC,23.68,974184040,0.7661847268216179,Electronic Technology
MTSI,-5.72,929655000,1.8685608482135367,Electronic Technology
MTSL,-2.5,3689280,1.2287271298687208,Electronic Technology
MTT,99.05,267295020,0.00823397219895899,Miscellaneous
MTUM,,,1.1387937085880566,Miscellaneous
MTW,-5.92,488506200,1.85571963832206,Producer Manufacturing
MTX,11.31,1831515300,1.256110621790425,Process Industries
MTZ,13.24,3546350180,1.370296603718227,Industrial Services
MU,2.87,36089160900,1.906612712242416,Electronic Technology
MUA,,,-0.0033940742604457717,Miscellaneous
MUB,,,-0.03858874904474023,Miscellaneous
MUC,73.36,551886920,-0.004367343886191993,Miscellaneous
MUDS,,52572000,-0.007236694772865111,Finance
MUDSU,111.76,,-0.007540742062741814,Finance
MUDSW,,,0.13447071928871293,Finance
MUE,,,-0.055710579821143524,Miscellaneous
MUFG,7.61,,0.7259584233249327,Finance
MUH,,,-0.02238202960874414,Miscellaneous
MUI,-48.98,532314400,0.05626845369627028,Miscellaneous
MUJ,28.71,419743680,0.013324743133853257,Miscellaneous
MUNI,,,-0.05147174270912083,Miscellaneous
MUR,15.1,4314630950,1.1265391963156173,Energy Minerals
MUS,,,0.03000282523748186,Miscellaneous
MUSA,14.66,2581964200,0.6676565303613312,Retail Trade
MUST,,,0.04011223347375297,Miscellaneous
MUTE,,,-0.672416853990362,Miscellaneous
MUX,-9.41,486005400,-0.15701695015639291,Non-Energy Minerals
MVBF,14.82,184509850,0.5105186485957156,Finance
MVC,-11.44,157752500,0.2125289108775166,Finance
MVCD,,458191250,0.03218623660148418,Finance
MVF,33.46,594546120,-0.03693569079146239,Miscellaneous
MVIN,,,0.45693849998920777,Miscellaneous
MVIS,-2.52,86596990,0.9516970438034174,Electronic Technology
MVO,5.41,91425000,1.0936130973984066,Miscellaneous
MVT,-159.36,308709450,-0.07033960931971558,Miscellaneous
MVV,,,1.8767461780877812,Miscellaneous
MWA,47.73,1463274120,1.092162061530091,Producer Manufacturing
MX,-6.96,277556640,1.1779739533999378,Electronic Technology
MXC,26.32,7935600,1.2132730040229558,Energy Minerals
MXDE,,,0.45804221241803067,Miscellaneous
MXDU,,,0.6063221023019406,Miscellaneous
MXE,,,0.5067771387087622,Miscellaneous
MXF,,,0.5036595611895742,Miscellaneous
MXI,,,0.9442880623376839,Miscellaneous
MXIM,22.58,14326830750,1.2843038007125909,Electronic Technology
MXL,-45.16,1494686680,1.34550125289951,Electronic Technology
MYC,45.26,291084210,-0.06700317358113499,Miscellaneous
MYD,-163.34,675230400,-0.007427520917205104,Miscellaneous
MYE,-210.65,600017040,0.840819729123813,Process Industries
MYF,,,0.04819555838953569,Miscellaneous
MYFW,19.13,104989600,0.22498252917363257,Finance
MYGN,77.91,1817449210,0.6997087913856163,Health Technology
MYI,42.19,896185650,0.007110126633597189,Miscellaneous
MYJ,31.42,354639440,0.011012904596469666,Miscellaneous
MYL,37.37,8659761600,1.3403635626480699,Health Technology
MYN,59.86,501567290,0.014375779621729553,Miscellaneous
MYND,-0.95,10277280,1.1548440573830099,Health Services
MYNDW,,,-0.852827457707523,Health Services
MYO,-1.08,15891662,0.16792531759623944,Distribution Services
MYOK,-20.8,2145987180,1.5261267064634467,Health Technology
MYOS,-3.34,11372040,0.05806984632955345,Health Technology
MYOV,-2.14,709706340,0.6497139774729137,Health Technology
MYRG,16.13,536336900,0.9587443394102755,Industrial Services
MYSZ,-9.71,20956385,0.6658500462341032,Health Technology
MYT,-0.12,20819187,-1.0165714728254855,Process Industries
MYY,,,-0.9102154525752557,Miscellaneous
MZA,43.28,65154040,0.06560793637128504,Miscellaneous
MZZ,,,-1.7888622694656067,Miscellaneous
NAC,32.61,2066295200,-0.007910806721209496,Miscellaneous
NACP,,,0.03392591192662499,Miscellaneous
NAD,-46.45,2769821040,0.004941591400204853,Miscellaneous
NAII,8.84,92083601,0.10406053345911763,Consumer Non-Durables
NAIL,,,2.3700905787363014,Miscellaneous
NAK,-8.93,152838913,1.2260634936217838,Non-Energy Minerals
NAKD,-0.2,14344431,1.0240656139815056,Consumer Non-Durables
NAN,22.13,426128630,-0.0072280687683184365,Miscellaneous
NANO,15.49,698020750,1.0953667771124613,Electronic Technology
NANR,,,0.7804705284760034,Miscellaneous
NAO,-0.12,60720840,1.03991096720227,Transportation
NAOV,-4,16090839,0.646743968423079,Health Technology
NAT,-4.17,329619120,1.2664907684711357,Transportation
NATH,14.72,282365200,0.5431123231711688,Consumer Services
NATI,32.75,5088708940,0.9456150107522924,Technology Services
NATR,433.33,185598990,1.0485007627551666,Consumer Non-Durables
NAV,7.25,3081912150,1.518022106747973,Producer Manufacturing
NAVB,-1.29,12565000,1.3189092110842275,Health Technology
NAVI,8.28,3120576320,1.0368395740327971,Finance
NAZ,,,0.00500766463093253,Miscellaneous
NBB,107.28,717411100,-0.05443553114955426,Miscellaneous
NBEV,-21.28,381488580,2.4264863514811714,Consumer Non-Durables
NBH,,,0.004080411572729184,Miscellaneous
NBHC,15.07,1087509280,0.7937671501429279,Finance
NBIX,-192.28,7739311860,1.3059414026699527,Health Technology
NBL,-11,10234143400,1.5414992259190272,Energy Minerals
NBLX,7.94,1203284500,0.8819348022424373,Industrial Services
NBN,10.05,202417466,0.26255617922526886,Finance
NBO,,,-0.009512499118465637,Miscellaneous
NBR,-1.37,857048160,1.7032531157847641,Industrial Services
NBRV,-1.09,166155530,1.4072591432415444,Health Technology
NBTB,13.75,1573100100,0.7195639418655764,Finance
NBW,,,-0.02000122133748788,Miscellaneous
NBY,-0.61,8166560,0.9106369784466645,Health Technology
NC,8.42,349061028,0.667978986982742,Consumer Durables
NCA,,,-0.06163713073950768,Miscellaneous
NCB,42.16,53014930,0.0470539344485881,Miscellaneous
NCBS,13.45,549630530,0.5822281726977397,Finance
NCI,53.29,865634000,0.9014184712188906,Commercial Services
NCLH,12.4,11784260450,1.2891087062947648,Consumer Services
NCMI,16.79,1526395036,0.9647952106316543,Commercial Services
NCNA,-22.97,,0.8053320342267201,Health Technology
NCR,-29.65,3675060000,1.5937535699152359,Electronic Technology
NCSM,-0.54,124608900,0.6695030196703691,Industrial Services
NCTY,-0.58,,1.0799571263015963,Technology Services
NCV,-27.09,490517500,0.8504067137822444,Miscellaneous
NCZ,-24.96,365569200,0.7544100478207423,Miscellaneous
NDAQ,28.36,15019501200,0.7604987611003339,Finance
NDLS,-45.45,317736810,1.1238342707916342,Consumer Services
NDP,,,1.1681592329465167,Miscellaneous
NDRA,-0.61,8684910,1.4949054897108554,Health Technology
NDRAW,,,-0.5535841922897682,Health Technology
NDSN,22.57,7216366520,1.1337775852300431,Producer Manufacturing
NE,-0.62,483360700,2.25511901249575,Industrial Services
NEA,,,0.009474344429740576,Miscellaneous
NEAR,,,-0.0038359967788739475,Miscellaneous
NEBU,,69093750,0.0614382445215437,Finance
NEBUU,99.9,342528468,0.0002005429146790695,Finance
NEBUW,,,0.16775007203737466,Finance
NEE,32.61,94929706350,0.15107210452573402,Utilities
NEED,,,0.0656756587567143,Miscellaneous
NEM,75.29,27121689060,-0.028890298771802325,Non-Energy Minerals
NEN,41.42,183875460,0.27665480320550206,Finance
NEO,292.35,2224623700,1.0639099648530774,Health Services
NEOG,46.07,2936962000,1.0481591176940082,Health Technology
NEON,-6.38,23322650,-0.26241224076380976,Electronic Technology
NEOS,-1.06,71103890,1.7706059353537802,Health Technology
NEP,33.12,6973357500,0.3794218544554368,Utilities
NEPT,-26.96,331104780,1.6225228029571117,Health Technology
NERV,-3.85,203320250,1.3918490022207475,Health Technology
NES,-1.47,60636740,0.8941512900246421,Utilities
NESR,15.58,784679910,0.42115218619986294,Industrial Services
NESRW,,,0.32548384086705384,Industrial Services
NETE,-3.56,16213100,0.8604646992199624,Technology Services
NETL,,,-0.06443272724735655,Miscellaneous
NETS,-1.43,113582057,0.4820818718074583,Retail Trade
NEU,18.85,4329756000,0.7379326694064214,Process Industries
NEV,-620.7,352044500,-0.09300938175184599,Miscellaneous
NEW,-4.26,,-0.34573546050267345,Commercial Services
NEWA,8.34,61935570,1.2303216749790273,Producer Manufacturing
